Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Monthly Debt,Months since last delinquent,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
8f36b29a-6b51-4482-831c-afc03c1ce927,eb448a1c-63a4-4327-8d5b-70ba8d9f12fb,Fully Paid,149666,Short Term,744,524552,5,Rent,695.02,NA,12.6,4,0,39026,97592,0,0
2e189883-409f-4ed3-8555-e83b47f6b9ad,c47c4523-1d91-4fba-acc8-180faf551b6f,Fully Paid,285890,Short Term,737,839306,4,Rent,16366.6,45,13.9,17,1,62624,366234,1,0
8915613c-8997-4d2f-8bd7-f42d5a8a2e0d,be56494c-9d5b-44fe-8bdb-af88515a147f,Charged Off,130306,Short Term,744,994004,5,Home Mortgage,13750.49,NA,10.3,14,0,64581,488686,0,0
af352d2a-da1c-405f-8483-3e9485a7901d,b03e2447-7ea0-4720-a9b7-e8c395923b39,Fully Paid,139986,Short Term,723,560918,1,Rent,8647.47,NA,9.5,7,0,137123,181456,0,0
0543a4a7-5f20-44e7-976f-5495c25f989d,96065e5a-fe91-4aef-b30d-40481b1e49d6,Fully Paid,201740,Short Term,722,909872,2,Home Mortgage,24490.81,74,12.8,18,0,130017,286748,0,0
debc3aca-8c35-41c3-9eef-d8afe63aeecf,59fef434-37fd-4ec0-8f9a-42c4910fd9fc,Fully Paid,172634,Short Term,693,820040,5,Rent,13564.67,68,9.5,17,0,223725,464244,0,0
de9e36d7-5f00-4874-a35f-dfb92d510386,4c5bee49-8093-4704-9fc4-a6e35f27d3a3,Fully Paid,335808,Short Term,709,966720,7,Rent,7774.04,42,13.5,6,4,35131,170214,2,2
3f849a9e-4eed-4aa4-bc29-ca28d05cb50c,29b26cd6-fb24-46ff-86ee-6563812f2d2f,Fully Paid,173360,Short Term,742,673740,5,Own Home,13755.62,33,11.9,8,0,76095,179828,0,0
e7f6492e-31e3-4bc9-a1de-0f2951033e96,519c237c-e378-41c2-8c5d-d7b088d95eaa,Charged Off,88198,Short Term,748,609406,4,Rent,16504.54,NA,10.3,12,0,77311,179410,0,0
df12439f-27b3-4c07-b1cf-ddf6bff091e3,b1e7edf0-02cd-492c-abe0-261ab282ce49,Fully Paid,62106,Short Term,720,574731,5,Rent,4981.04,11,6.6,10,0,66044,295218,0,0
7d1b1f79-5952-451e-a654-aac7ff35944a,2c0d7eda-f3a6-4099-a628-c4619a4bc080,Charged Off,195404,Short Term,749,342266,3,Rent,6902.51,50,11,7,0,98496,264022,0,0
50c809d1-41e1-4369-8576-2f6167bc5205,838e1cc9-0377-42f0-b718-597f1e4e698a,Fully Paid,87274,Short Term,691,659623,0,Rent,5090.1,NA,10.3,5,0,58786,75394,0,0
3519789e-5a41-4070-bb02-1c463fabee2a,898d91da-4548-4016-8926-8a561051ac95,Fully Paid,44594,Short Term,722,770336,4,Own Home,5450.15,NA,12,8,0,43586,116006,0,0
74150921-880d-4382-aaae-6d95729b68aa,33b1db01-e803-47b1-9063-6d3c8cf6d53b,Fully Paid,71786,Short Term,742,678167,0,Rent,4244.22,48,12.8,5,0,19323,92048,0,0
08a00757-0191-4a3f-b463-ab122b2e689a,43ebfac9-a4cf-4b88-bb47-64371c7b5dd6,Charged Off,201102,Short Term,718,656146,3,Rent,9781.96,NA,10.7,5,0,75145,122892,0,0
7d814535-0b4a-49e0-bdbc-47b43c6bdc01,80ab1451-bc17-4d99-bae3-db68f670feec,Charged Off,263076,Short Term,726,662682,0,Rent,8393.82,NA,11,17,0,220552,260854,0,0
25b3cd58-4c96-4a74-93eb-f552c402f3e3,7df9780c-6e0e-4fbb-a01a-af3649e7d683,Charged Off,275638,Short Term,729,701803,2,Home Mortgage,11638.26,NA,13.6,7,0,228133,329362,0,0
ac74bb54-a89d-4e39-ae43-91e56943e892,4692e800-aa47-4b05-ac56-14aec1c51ac6,Fully Paid,61380,Short Term,732,852017,1,Rent,9286.82,NA,10,6,0,95285,116138,0,0
40751458-1e9d-4106-8e20-bdc7aa8a58bd,564c120f-b06d-45ac-a892-ff50b1d458b0,Fully Paid,233046,Short Term,698,681948,1,Rent,15684.88,NA,8.1,12,0,181184,372636,0,0
9fe17d9a-94d2-4521-9ef6-0a84e2b03042,cb2f51d3-4784-45e5-970a-ff736d1a955a,Fully Paid,237930,Long Term,685,560424,6,Own Home,15131.41,NA,9.3,12,0,298851,495044,0,0
2b437c7a-8b86-439f-8d75-f1121b5ec71f,17b52060-cd4b-4471-b36c-997058535c43,Fully Paid,286550,Long Term,727,870048,2,Rent,8120.41,33,10.2,7,0,131860,461274,0,0
c0846ffd-e25e-4a65-abc0-496fff5cdf3e,bab6d99e-3e1f-45d4-b053-5d4a9af5e853,Fully Paid,441496,Long Term,661,953230,10,Rent,26690.44,NA,14.5,5,0,76589,121484,0,0
c03dfef2-082d-41ed-9e1f-ebd1615df581,ed7f5821-5625-41c4-9adb-d044bf165eed,Fully Paid,184558,Short Term,685,468787,1,Own Home,10625.75,NA,5.5,11,0,103740,433598,0,0
6487056c-51da-441e-8fa0-bc6e574079e5,5b812435-0166-4fff-be05-7920a9194a1a,Fully Paid,34650,Short Term,714,747916,10,Rent,16329.36,35,12.8,7,0,77615,135366,0,0
6ef0424d-3c7e-41fc-96de-42bc2be62963,e597c9fb-63c1-4994-b274-1356737db097,Fully Paid,120472,Short Term,707,378366,1,HaveMortgage,8103.31,30,9.8,12,0,213636,308836,0,0
b4545b78-6fc6-4042-b96b-3900c45e9653,6ecf8f75-afba-4b77-992b-025432a7bec9,Fully Paid,37642,Short Term,736,902576,4,Rent,13162.82,NA,13.6,14,0,124013,217888,0,0
5f64b7d9-f8b9-4cb6-a93e-e7188287b217,3e7cce82-4331-46ce-bba1-2bb0dd709873,Charged Off,132352,Short Term,716,876356,2,Rent,24538.12,32,9.9,22,0,49267,345730,0,0
e96f3e3b-d0bc-4e97-9d24-463886115274,5b21274e-d30a-42c7-9a55-1fbd9a9073c6,Fully Paid,216172,Short Term,710,816563,1,Rent,2293.11,24,12.9,6,0,77615,129690,0,0
a6ee1221-f977-4979-be1d-533a6a5f543d,3a07106c-88fd-498e-902e-ae10d8004894,Fully Paid,219450,Short Term,705,947625,2,Rent,11671.51,78,13.2,7,0,180538,285582,0,0
3f40abf2-8b49-4cdd-ac14-415f69f55dd4,0be14f77-e5b9-493c-9ae3-7f4c6852da2a,Fully Paid,111210,Short Term,697,760760,8,Rent,3727.8,57,8.6,5,0,106476,154110,0,0
b858e88a-70b6-4f4a-9d5c-927189bea4a9,d8745781-8428-4a13-a053-a58277d1d9da,Fully Paid,174966,Long Term,702,849965,8,Home Mortgage,10553.55,14,12,8,0,124165,281908,0,0
77d93272-2873-4d3a-893a-83bf034e38bf,18b2d80e-6edf-4682-b45f-1ec423314f62,Fully Paid,102256,Short Term,720,396872,1,Rent,5688.41,NA,7,5,0,86773,137082,0,0
4fade7ec-9290-46f3-9b7c-09c43a63b611,32b4489a-5597-49b0-a91a-a406101a0df7,Charged Off,184382,Short Term,692,749360,7,Rent,4727.2,53,14,4,0,85158,336556,0,0
647f9dcd-e50a-4474-9ff8-3a012a8e904f,78b73107-5f11-4ad9-81e3-71c3f15051d3,Fully Paid,211134,Short Term,715,518225,2,Rent,8291.79,64,11.9,13,0,60800,357390,0,0
92aaa96a-472f-4e2f-9e32-c2a61a4065d3,ebffff3f-919b-4b00-a508-698bdaaf0d94,Fully Paid,127050,Short Term,721,580032,0,Rent,4234.15,NA,7.8,9,0,65531,259820,0,0
a8ec4f71-4dd1-4b93-9e19-ec5d4e47491c,65d62963-7afe-474c-86d8-ebb7bd12127b,Charged Off,256168,Long Term,698,838470,2,Rent,12437.21,NA,12.5,10,0,344698,482042,0,0
065f845a-908a-431b-843b-c688345dc9ee,1681c027-7059-4a4c-90c4-f42de5452ea2,Fully Paid,108350,Short Term,696,505248,4,Rent,4420.92,29,5.2,8,0,119909,216612,0,0
f7088804-c8da-4883-ba06-78bd13ee5ced,9080dc1b-367d-4d7d-aca8-269046d370f9,Charged Off,189552,Short Term,728,484367,4,Rent,11140.27,NA,14.9,7,0,119377,168168,0,0
9b1fce97-a320-4970-9dec-d208ed26d866,7ff67a90-bcf8-488b-967a-1483cfd05348,Fully Paid,269764,Short Term,731,999913,10,Home Mortgage,17248.39,27,12.7,9,0,231021,341638,0,0
8d1303d2-85cb-4978-8620-c437ae2ddecc,8ff48494-e8a9-43cb-a57f-7f668c0e6220,Fully Paid,377564,Short Term,705,720290,1,Own Home,9423.81,10,11.9,19,0,298889,410036,0,0
81b29625-83ef-4ded-8643-ff04d282d93b,91db14b7-662e-462f-8710-c0c0ac517e87,Fully Paid,75790,Long Term,655,649648,1,Rent,7855.36,NA,9,12,0,70870,123420,0,0
38f973b9-39d0-4f7e-8b62-4f0d88c1d659,5fb50613-d361-44a9-a3b4-7d3ed0334136,Fully Paid,139150,Short Term,748,667660,0,Rent,13742.7,8,11.4,10,0,129371,258280,0,0
36fc9ed7-ce4e-41e0-85dd-84a84194a638,711e7478-81f6-42f2-80fe-bd67a97764e4,Fully Paid,123750,Short Term,740,496223,2,Rent,4465.95,57,9.8,7,0,146129,241032,0,0
0f985be8-49f7-42f9-ac33-c11bc2d5fff2,130df36c-f2e8-4d5f-9239-4cdc1550222b,Fully Paid,177650,Short Term,674,776872,4,Own Home,12429.99,30,11.2,5,1,40945,65208,0,0
60d3724f-3d2a-4c85-ae98-ce702838a409,5f7937dd-a726-4321-abed-858abb0c542e,Fully Paid,194810,Short Term,739,559284,5,Rent,9461.24,NA,15,9,0,112423,352748,0,0
e38fb227-b0c0-474b-9d66-7b344c8de67b,c5ee7f3b-d495-4d76-9f70-79bdf3b6f61e,Fully Paid,143858,Short Term,711,847134,5,Rent,16236.83,28,13,13,0,200944,385836,0,0
62b2998a-6081-4327-9b78-cf7ee39c3780,0621a418-972b-41ee-bfdb-e7ce35e6c01b,Fully Paid,155848,Short Term,742,346104,1,Rent,4883,16,11,8,0,126293,281226,0,0
070f52df-0a2d-4b19-b3b0-4448cd446f8b,55b772a9-e9f3-4a52-b250-21d26684f335,Fully Paid,218856,Short Term,745,718238,7,Rent,18554.83,66,12,15,0,361,207922,0,0
23e41f7b-460d-4538-a3be-4ab7138df3ab,9c3f0229-9018-44ed-8637-c8f838fcb566,Fully Paid,261734,Short Term,710,715863,3,Rent,6025.28,NA,13.9,3,0,231971,335764,0,0
6a70f331-4784-4b00-bcdb-72acb395d3ea,7e68671c-39a8-4f1b-8365-2b7d4cc05774,Fully Paid,65824,Short Term,743,757948,1,Rent,17432.88,NA,9.7,14,0,61940,120736,0,0
d628e96b-9c46-4eed-b683-99af5db1487f,876856a0-627c-4efc-8e10-82452dc1c49f,Fully Paid,333014,Long Term,721,848673,10,Home Mortgage,9406.14,NA,14,5,0,51186,249018,0,0
9c7b17e2-6141-41b2-866a-9248efe7f1ce,d2a88e64-94cf-48af-a64e-cba8175638ec,Fully Paid,111364,Short Term,717,577011,8,Rent,9232.1,25,10.9,5,0,172121,278366,0,0
2ab95bdf-7c40-44c6-b487-18124d1e2bc8,50863334-47d0-4280-b228-83a009c39cae,Charged Off,490534,Long Term,635,924312,4,Rent,10437.08,NA,12.9,7,0,260224,452430,0,0
e2778a58-07a5-4325-9e4c-fc02d8c3b284,d93b8248-96aa-4953-acd0-580bb7ef0133,Fully Paid,48818,Short Term,710,741380,7,Rent,15013.04,30,11.2,14,0,77406,371866,0,0
ea9b2901-a147-4f2f-9276-3243fd66cdfe,56c6e303-239f-4402-9507-acaf9c4bea20,Fully Paid,108460,Short Term,704,636899,10,Home Mortgage,3879.8,3,10.2,5,0,209057,306020,0,0
f058f07d-b02e-4478-92eb-afefcd2f503e,818c6161-5736-42ea-9f76-94a310b8f630,Fully Paid,102036,Short Term,713,354331,2,Own Home,8887.44,NA,7.4,9,0,80465,280654,0,0
03d8d34c-2b1d-45b4-a08f-90979dba013c,6f66b14e-6f65-4842-af86-4a9dcffa3003,Fully Paid,267124,Long Term,693,865089,0,Home Mortgage,7785.82,6,5.5,6,2,96349,129118,0,2
d19a9b2e-60bb-479e-a6bf-44c2f7189827,5271ac63-f401-4cf5-bc26-188e87722a06,Fully Paid,80014,Short Term,705,825493,2,Rent,17679.5,NA,8.9,15,0,21109,489038,0,0
ee0c4762-080a-4421-b21a-2d64649e31ca,29fbed66-a9f6-4540-b838-f4fdaab1b74e,Charged Off,83754,Short Term,733,264727,5,Rent,5228.23,71,10.3,8,0,194940,372460,0,0
2c4db35c-a140-4a04-85b7-e7af4c816330,d79fdc4b-9cbc-4284-87f7-7cff841e4c64,Fully Paid,157806,Short Term,724,662549,6,Home Mortgage,10379.7,NA,10.8,11,0,216866,300344,0,0
95a6c9c0-ce75-4e71-93c4-11a434ceab40,26b43bb1-711b-44bf-a615-738bd28a0f8a,Fully Paid,221056,Short Term,723,897294,4,Rent,4905.04,75,11,11,0,111378,335852,0,0
87ce1c24-bfff-4057-910f-f85f6b7c5891,153879a6-e98b-4207-bca8-5245f7bc4fb2,Fully Paid,235048,Short Term,692,391799,1,Rent,1639.13,17,10.7,5,0,35587,93874,0,0
0b53473b-271f-4564-b982-db6df0dc768c,233afc5a-033e-4032-9b82-21ce60041142,Fully Paid,93236,Short Term,719,947245,4,Home Mortgage,8288.37,42,14.8,11,0,7353,21934,0,0
a78470cf-0f25-4876-816e-d65da024fee9,4ac72095-b375-4264-9c2d-e27ce78ba9dc,Charged Off,287298,Long Term,615,789469,1,Home Mortgage,0,NA,13.8,2,0,0,0,0,0
a108b624-a208-4e0f-8eec-46aab1aaac73,dbfe4a90-a7f7-4bd4-afc8-17c6207f5926,Fully Paid,174262,Short Term,725,714856,10,Rent,20492.45,NA,14,11,0,131366,163394,0,0
b95ebf2c-5f65-4ebf-8f0c-8829601db5ac,3590ab95-02b9-4001-9d12-c59c30ad7a8f,Fully Paid,242638,Long Term,683,776112,3,Rent,19402.8,NA,12.8,11,0,236493,379808,0,0
6733731d-1b8b-4c99-8a0b-89e61c38feb9,a3e104f7-91ef-4b76-a55a-a5c1c6f9f4e0,Fully Paid,405306,Long Term,601,972325,2,Rent,22849.59,46,10.3,9,0,152057,236324,0,0
0381bcfb-fadd-4f70-bc9c-c92799d4c723,62b36217-d83b-4a57-9c78-78c58203257e,Fully Paid,220308,Short Term,716,570798,1,Rent,15221.28,77,10,8,0,154337,200574,0,0
2657b43c-5b92-4a55-b986-ddefcfd87016,1f853752-bf2b-482b-93c2-bde23304d0a0,Fully Paid,214588,Long Term,718,741304,10,Rent,11737.25,NA,9.1,23,0,81586,242198,0,0
d0f11a3a-97fc-4807-a69d-7646ee1d481a,023aae49-ef71-4e9a-8bb8-572d5118953b,Fully Paid,152702,Short Term,727,659357,0,Rent,3582.45,NA,10.9,9,0,89357,187418,0,0
93140245-f1ec-423e-bc70-60dbacf9009a,f8d07fc3-8d6c-47be-92d4-6818ba823698,Fully Paid,312642,Short Term,687,751336,0,Rent,17218.18,25,14.5,16,0,187891,360800,0,0
8d9418bc-1646-42cf-94be-917ae2a5a36c,342ae54b-b035-426b-9605-f892f402eb8d,Fully Paid,269390,Short Term,708,717345,9,Own Home,11836.05,NA,9.7,13,0,260490,477994,0,0
7ab272c4-2efd-4260-9de4-c5a23c228c03,a61e0026-ed1f-42ed-a66f-dc4511c0036a,Fully Paid,264242,Short Term,721,950855,5,Rent,8795.48,17,9.9,4,0,312455,406516,0,0
148d8a64-76c1-43a9-bd58-9e1886baa70c,7224895c-e995-448a-8dc0-a54d069d72aa,Fully Paid,107800,Short Term,748,821731,2,Home Mortgage,2307.74,80,12.5,6,0,117800,155166,0,0
88036374-0ff8-4f25-bb26-9ca6edc3e1e4,1958808e-a4f1-4d8e-a295-1649e337c510,Fully Paid,122496,Short Term,722,566751,9,Home Mortgage,9493.16,NA,14.7,20,0,107654,319594,0,0
f67502d3-e04b-46da-9f4b-57775b766263,c8ce37a2-59c0-4a8e-919c-cf3b67a3c360,Fully Paid,178464,Short Term,722,761140,0,Rent,16745.08,20,11.6,5,0,120175,189596,0,0
81e28f07-a65d-49d1-9b70-d3678c90f6c7,cbc8b57e-8401-4bad-a63d-b99866af8328,Fully Paid,218350,Short Term,724,697737,6,Rent,7675.05,27,10.9,8,1,215745,379676,1,0
ee735104-32ce-447b-9b91-c50f8df87d80,1c837c0b-57f6-4816-8f4a-aec247ad069f,Fully Paid,151976,Short Term,745,993814,0,Rent,15503.43,70,11.7,8,0,4959,119416,0,0
1582670a-9a02-4e20-89ee-971e93b0db0b,82ee4eda-bb33-4e1e-b1af-491bce059d8b,Fully Paid,109868,Short Term,705,299136,0,Own Home,3265.72,25,10.7,4,0,123861,190454,0,0
b51385b8-628d-40c3-b6b7-e62632002d68,318299b9-f98e-4e3a-9716-b9e4f5d2aba6,Fully Paid,26664,Short Term,715,383876,0,Rent,9340.97,55,8,7,0,140771,259952,0,0
33310913-a682-4cee-83e2-478e23d84376,30620cc5-ae35-4b49-b88e-2d1326dd134f,Fully Paid,87604,Short Term,741,794409,6,Rent,8870.91,66,12.8,7,0,76437,138072,0,0
f4edae6a-db0f-4c5a-97af-35b0476267d3,7f3b650b-c006-4b24-91d8-9813f29deb6d,Fully Paid,401060,Long Term,656,769728,2,Own Home,21167.52,8,4.8,8,0,159923,196174,0,0
d454472b-674a-4fe7-b838-9fb97375693e,2fc7363c-d9d9-4645-a93b-a89e8ba9f81c,Fully Paid,152108,Short Term,690,750652,4,Rent,6318.07,NA,11,10,0,198930,386452,0,0
7ea5f270-24b0-4678-ab96-2832bee213bf,105a873b-369f-439c-b96e-f69129651d4d,Fully Paid,259512,Long Term,709,747080,3,Home Mortgage,11330.84,NA,11.4,14,0,239438,443586,0,0
6ab9cf72-6575-4bc0-8d98-7243efb8e2b8,4f4693bc-db96-44db-afec-5c225abcd7bf,Fully Paid,231726,Short Term,708,753388,6,Rent,15130.46,25,11.8,6,0,139023,226732,0,0
87351c12-c1a3-4bbe-86ab-a5335bf9141f,bb5665a7-65f6-41c9-b82b-bee6e6f2dc3f,Charged Off,222948,Short Term,710,698060,2,Rent,10703.46,NA,14.7,13,0,293056,407836,0,0
169cf9d1-d77d-4608-aa34-f41299a91c7f,fffb539b-938b-41be-9c42-339c91bd8158,Fully Paid,112750,Short Term,739,233700,5,Rent,1674.85,NA,9.9,5,0,33611,128436,0,0
c91a3efb-1317-4915-b77c-36ff627e7619,9930d6aa-26e9-47dc-8e85-b3b8f76831b4,Fully Paid,197340,Short Term,744,825740,8,Home Mortgage,2250.17,30,14,4,0,62624,155606,0,0
02c98ace-1a57-4e56-9620-eb9c2fd709d2,d06a68c9-c659-484f-986c-6bd55bffd824,Fully Paid,307252,Long Term,633,886141,7,Rent,16172.23,NA,13.4,8,0,115197,133782,0,0
6f374326-a64e-4144-9e1d-fef0778b0210,2ff51c21-0d1e-4de2-b62d-cc1a0223e7ce,Fully Paid,193908,Short Term,736,781489,0,Rent,5411.77,75,9.9,9,0,160455,373054,0,0
997beef3-9d85-4044-893a-f0d12b832479,31445096-5cf8-4d87-a61f-020ab9eafc97,Fully Paid,136180,Short Term,714,388398,0,Own Home,6227.25,NA,9.4,4,0,48754,75790,0,0
de0048ed-7268-4539-a8f0-48bd3a55e3ac,9b346185-dd75-4d86-a4c7-10ee1ee78673,Fully Paid,260876,Short Term,741,938790,6,Rent,18384.78,10,14.7,10,0,191957,371690,0,0
c0848e68-a5e9-409c-8b14-fe6c669c8d51,1d9ab824-b6ca-4d32-a684-be259bbbcef6,Charged Off,414502,Long Term,678,996797,5,Rent,23756.84,29,7.4,7,0,237538,435226,0,0
6caebdff-f857-4be6-95b0-f90df51140e0,770e4131-800b-4502-9336-f29b1ed745de,Fully Paid,131736,Short Term,714,929138,2,Rent,19047.31,NA,12,14,0,162697,269874,0,0
fb0757a8-4b7c-43ac-93b9-f7c238ab5b1c,41ad4cd4-0f0f-44b6-9592-35e395a45726,Fully Paid,306218,Short Term,719,906718,1,Rent,22894.43,7,12.6,10,0,139099,201344,0,0
0a6c7ad3-4e5e-4bb7-a809-416767863e68,8471e66c-fdc4-4bd7-ae9e-01838db98e18,Fully Paid,59334,Short Term,727,612978,0,Rent,17214.76,NA,14.1,10,1,35739,89980,1,0
e491dc68-f08f-464f-9bdf-141fdc493b4e,828e8866-b4cc-477a-b842-fb44d67d5b10,Fully Paid,107778,Short Term,710,707484,1,Home Mortgage,2794.71,13,12.3,3,0,104747,155122,0,0
37cf46a1-c88e-49c3-add8-285a48d8acbc,aaabd0fb-758b-456c-a4ff-16e7379a72ef,Fully Paid,223212,Long Term,595,569772,5,Rent,5792.72,NA,8.8,4,0,226556,292468,0,0
3e092c4a-38cc-440e-8eac-0e0f3652f09d,f2c3228c-c7ec-4824-9593-4f5a0c7696b6,Fully Paid,100606,Long Term,698,270332,1,Rent,1486.94,11,7.9,10,0,42142,165396,0,0
de8bd5c4-a3ab-49ef-a29d-8483bcfcbce2,6e18cdbd-708f-418b-90fc-d8b1b8c93a12,Fully Paid,201190,Short Term,747,531620,10,Own Home,10145.24,NA,14.3,5,0,92321,200574,0,0
9c7b17e2-6141-41b2-866a-9248efe7f1ce,d2a88e64-94cf-48af-a64e-cba8175638ec,Fully Paid,111364,Short Term,717,577011,8,Rent,9232.1,38,10.9,5,0,172121,278366,0,0
f99230c3-11e2-4028-8d92-d23225cce9ec,286e9ea6-5787-4889-abe8-7dc23e6df651,Fully Paid,37862,Short Term,712,716319,0,Rent,2232.5,NA,9.8,6,0,51775,162426,0,0
71bb6310-c768-414c-8810-f5082ef1cf12,dd39f2d9-945c-4c26-a68a-1819ea03693b,Fully Paid,371074,Long Term,705,915648,8,Rent,21365.12,NA,9,12,0,417240,495022,0,0
17e53b8e-70c5-4653-9a53-ff9f5d9b1965,1afbab63-d9f0-4647-8185-2fa2b7dd48e7,Fully Paid,64570,Short Term,674,724850,10,Own Home,13288.79,48,12.9,14,0,130207,331364,0,0
44d90885-7cb7-4786-8501-9d96bf0baf75,0ac47a7e-1286-4940-b129-4a8b426c9788,Fully Paid,312686,Short Term,741,655823,8,Rent,9891.97,NA,13.3,8,0,140657,250162,0,0
aea3ba83-7eed-413c-9431-a3c9943968ab,0ebcc773-e21f-449a-8310-67294a71916c,Fully Paid,328680,Short Term,718,756960,5,Home Mortgage,16148.48,53,12.5,12,0,218462,302214,0,0
7c1879e3-7eff-4561-8007-853251e2d9d9,5ad5c491-4f9a-4f6e-91e8-54e4180f93b2,Fully Paid,110286,Short Term,702,952470,5,Own Home,11826.36,NA,12.6,11,2,79933,384032,1,1
6b2f0c50-30ed-4822-a8fd-a13855256e2f,f56e9450-0db0-472f-8bba-cc8d4959e622,Fully Paid,201960,Short Term,710,598519,0,Rent,12169.88,NA,6.3,11,0,128459,242638,0,0
8c7a9751-27e6-4c98-9c9d-c08acb435463,b19c68f7-1f5f-4ad2-89c5-353b8c4ce9a8,Charged Off,131626,Short Term,735,473632,1,Rent,5328.17,5,9.6,9,2,110124,228118,1,0
0397a019-bb6a-4a11-9ce9-1c4526ba975a,ac1aa3f1-7e17-42c5-b967-5e3d0729418a,Charged Off,254430,Short Term,721,834328,3,Own Home,18702.84,NA,11.7,16,0,160531,386474,0,0
123e6709-692f-424c-a526-a2bdaa4cfdcd,7f713eab-1e46-460a-9e20-c96a4e5f5e4c,Charged Off,155628,Short Term,716,535724,0,Rent,9777.02,NA,9,7,0,70281,119658,0,0
51af2d04-879a-4c82-9245-452a5d43018a,28206d21-e6ce-413d-b00a-50ebc7ad4655,Fully Paid,66814,Short Term,696,548207,0,Rent,8634.55,NA,13.7,10,0,54967,91322,0,0
4656da3f-a629-4867-9b55-e55f7a561024,72964efb-7b95-4e20-9793-8e37e5df3a81,Fully Paid,207108,Short Term,731,470687,4,Rent,6510.92,51,4.8,7,0,176111,381150,0,0
2154361a-c70e-4ebd-98d3-e4dce4134904,ea6546b3-f49e-45c3-9d2e-bba25a791f39,Fully Paid,66726,Short Term,680,576213,3,Rent,7538.82,NA,7.8,8,0,28804,241736,0,0
41647044-ae91-4ba0-9b9e-89d81904b51f,6361a588-9104-4a62-83fb-41c18a3083e0,Fully Paid,40282,Short Term,740,889048,2,Rent,12817.02,78,13.7,5,0,147554,190256,0,0
838210b0-f30f-48dd-9dff-447376882628,42f76899-85d4-482c-9111-5a5482ba11df,Charged Off,228756,Short Term,741,653904,0,Rent,8337.2,77,14.9,7,0,168492,307252,0,0
ee7de961-adc7-4430-a279-35f570060444,77356467-7912-4c56-9eed-ca3280903dfe,Fully Paid,350042,Short Term,729,768246,4,Own Home,13956.26,NA,10.5,7,0,116451,286880,0,0
edbeae8e-c07c-4c64-86b6-be0488399607,6f64d540-9e32-4463-be1c-506b828fd9c3,Fully Paid,485320,Short Term,746,970235,1,Rent,11319.25,42,9.8,8,0,278426,377498,0,0
fec393a9-c967-4f13-aebe-f35b0555b034,a0908d37-295c-4e6a-951c-0468a2f755b9,Fully Paid,111804,Short Term,739,675849,2,Rent,11545.73,43,10.2,10,0,124811,308814,0,0
ec9e43fa-250d-43dd-a75f-4eb158b0459f,6efb96e4-fef6-4605-a3a9-4a4d1525cb38,Fully Paid,119702,Short Term,710,969817,9,Rent,3588.34,NA,11.8,4,0,100054,119680,0,0
eb0ca769-0138-4e70-9d73-d25759be5b5b,7d1df266-d5d1-4ff5-95ad-664cf47ba59c,Fully Paid,314842,Long Term,705,873981,4,Rent,8302.81,45,9.5,8,0,140220,235994,0,0
058fa949-06c0-41cb-9bfa-ca2a96d4bf25,b5b8420e-9a55-4e10-bc73-f8f2bf3fa28d,Fully Paid,261580,Short Term,728,715350,8,Home Mortgage,6974.71,30,11.4,16,0,183730,477004,0,0
5c6a8025-2cc2-4759-87e1-f71f2d85d90c,bac7605e-8854-4702-b020-6ba38baa847e,Charged Off,73172,Short Term,746,875102,0,Rent,4470.32,NA,12.3,4,0,91561,245388,0,0
ec26ac14-7f10-4375-b423-34a56d5e6be7,e141c6ee-f9d2-400e-a503-dad78a004d8c,Fully Paid,78540,Short Term,694,644898,6,Rent,6341.44,33,7.9,6,0,47272,74052,0,0
06023d21-4e07-4dbb-ba6e-503f2fc74f45,08dbd5c2-9075-47a0-9592-d19f022a90c6,Fully Paid,21868,Short Term,706,471960,4,Rent,9124.56,40,8.5,4,0,125590,163966,0,0
5d267378-8218-4190-9c11-5ca396edc26e,94bc2041-55e9-471a-8004-1be346d9003d,Fully Paid,67452,Short Term,740,644385,5,Rent,17505.84,7,11.8,8,0,82726,111122,0,0
9d651cd5-e03f-4f8e-adc6-61c9c77983e7,00a07239-5c89-42b4-beb7-ee54997b9409,Fully Paid,89012,Short Term,743,422845,6,Own Home,1479.91,7,9.5,7,0,63080,209286,0,0
454c1106-8e9a-4c19-93bd-8aa384cf2712,b9ad8b32-000d-45a1-8ad8-511d0c408852,Fully Paid,173250,Short Term,706,748144,0,Rent,3441.47,16,14.2,3,0,139935,240416,0,0
e8d5071d-f784-4bfd-8e14-0d2d90405c84,db64ebd4-d448-4c1f-9e69-850df513ab60,Charged Off,143748,Long Term,675,872879,10,Own Home,4269.87,NA,14.5,6,0,193249,381854,0,0
0e86ad98-6251-4ee4-a6ec-ba6476c6e19d,1d68bcab-8cf4-4416-93c1-9a938f54b38d,Charged Off,350614,Short Term,705,610375,5,Rent,7934.78,NA,12.5,10,0,183559,245124,0,0
ba1285d2-8fbb-4975-93cd-98c9dca67f54,e4f76d63-b693-475f-98bc-27e4fbfe1e91,Fully Paid,242704,Short Term,714,654949,7,Rent,9933.39,40,10.5,10,0,255246,389378,0,0
